Timestamp,Total_Vehicles,Cars,Trucks,Buses,Bicycles,Motorbikes,FPS
2025-03-19 19:19:15,1,0,0,1,0,0,1.82
2025-03-19 19:19:16,1,0,0,1,0,0,2.0
2025-03-19 19:19:16,0,0,0,0,0,0,2.05
2025-03-19 19:19:17,1,0,0,1,0,0,2.02
2025-03-19 19:19:18,0,0,0,0,0,0,1.91
2025-03-19 19:19:18,1,0,0,1,0,0,1.61
2025-03-19 19:19:19,0,0,0,0,0,0,1.67
2025-03-19 19:19:20,0,0,0,0,0,0,1.43
2025-03-19 19:19:20,0,0,0,0,0,0,2.07
2025-03-19 19:19:21,0,0,0,0,0,0,2.04
2025-03-19 19:19:22,0,0,0,0,0,0,2.06
2025-03-19 19:19:22,2,2,0,0,0,0,2.06
2025-03-19 19:19:23,3,3,0,0,0,0,2.04
2025-03-19 19:19:23,1,1,0,0,0,0,2.01
2025-03-19 19:19:24,0,0,0,0,0,0,2.04
2025-03-19 19:19:25,2,2,0,0,0,0,1.99
2025-03-19 19:19:25,0,0,0,0,0,0,2.07
2025-03-19 19:19:26,0,0,0,0,0,0,1.78
2025-03-19 19:19:27,0,0,0,0,0,0,1.85
2025-03-19 19:19:27,3,3,0,0,0,0,2.01
2025-03-19 19:19:28,0,0,0,0,0,0,1.99
2025-03-19 19:19:28,2,2,0,0,0,0,1.99
2025-03-19 19:19:29,5,5,0,0,0,0,1.96
2025-03-19 19:19:30,4,3,1,0,0,0,2.0
2025-03-19 19:19:30,2,2,0,0,0,0,1.99
2025-03-19 19:19:31,1,1,0,0,0,0,1.94
2025-03-19 19:19:31,3,3,0,0,0,0,1.99
2025-03-19 19:19:32,4,4,0,0,0,0,2.01
2025-03-19 19:19:33,3,3,0,0,0,0,2.03
2025-03-19 19:19:33,1,1,0,0,0,0,2.05
2025-03-19 19:19:34,2,2,0,0,0,0,2.0
2025-03-19 19:19:34,2,2,0,0,0,0,1.98
2025-03-19 19:19:35,1,1,0,0,0,0,2.03
2025-03-19 19:19:36,0,0,0,0,0,0,2.02
2025-03-19 19:19:36,0,0,0,0,0,0,2.08
2025-03-19 19:19:37,0,0,0,0,0,0,1.99
2025-03-19 19:19:37,0,0,0,0,0,0,1.94
2025-03-19 19:19:38,0,0,0,0,0,0,1.86
2025-03-19 19:19:39,0,0,0,0,0,0,2.05
2025-03-19 19:19:39,0,0,0,0,0,0,2.04
2025-03-19 19:19:40,0,0,0,0,0,0,2.09
2025-03-19 19:19:40,0,0,0,0,0,0,2.09
2025-03-19 19:19:41,0,0,0,0,0,0,1.98
2025-03-19 19:19:42,0,0,0,0,0,0,2.06
2025-03-19 19:19:42,0,0,0,0,0,0,2.03
2025-03-19 19:19:43,0,0,0,0,0,0,1.9
2025-03-19 19:19:44,0,0,0,0,0,0,2.03
2025-03-19 19:19:44,0,0,0,0,0,0,1.98
2025-03-19 19:19:45,0,0,0,0,0,0,2.03
2025-03-19 19:19:45,0,0,0,0,0,0,2.05
2025-03-19 19:19:46,0,0,0,0,0,0,2.06
2025-03-19 19:19:47,0,0,0,0,0,0,2.07
2025-03-19 19:19:47,0,0,0,0,0,0,2.09
2025-03-19 19:19:48,0,0,0,0,0,0,2.05
2025-03-19 19:19:48,0,0,0,0,0,0,2.06
2025-03-19 19:19:49,0,0,0,0,0,0,1.83
2025-03-19 19:19:50,0,0,0,0,0,0,1.23
2025-03-19 19:19:50,0,0,0,0,0,0,2.09
2025-03-19 19:19:51,0,0,0,0,0,0,2.01
2025-03-19 19:19:52,0,0,0,0,0,0,2.04
2025-03-19 19:19:52,0,0,0,0,0,0,1.98
2025-03-19 19:19:53,0,0,0,0,0,0,1.95
2025-03-19 19:19:53,0,0,0,0,0,0,2.01
2025-03-19 19:19:54,0,0,0,0,0,0,2.09
2025-03-19 19:19:55,0,0,0,0,0,0,2.04
2025-03-19 19:19:55,0,0,0,0,0,0,2.03
2025-03-19 19:19:56,0,0,0,0,0,0,2.1
2025-03-19 19:19:56,0,0,0,0,0,0,2.01
2025-03-19 19:19:57,0,0,0,0,0,0,2.05
2025-03-19 19:19:58,0,0,0,0,0,0,2.04
2025-03-19 19:19:58,0,0,0,0,0,0,2.07
2025-03-19 19:19:59,0,0,0,0,0,0,1.98
2025-03-19 19:19:59,0,0,0,0,0,0,2.04
2025-03-19 19:20:00,0,0,0,0,0,0,1.92
2025-03-19 19:20:01,1,0,0,1,0,0,1.81
2025-03-19 19:20:01,0,0,0,0,0,0,1.9
2025-03-19 19:20:02,0,0,0,0,0,0,2.07
2025-03-19 19:20:03,0,0,0,0,0,0,2.02
2025-03-19 19:20:03,0,0,0,0,0,0,2.0
2025-03-19 19:20:04,0,0,0,0,0,0,1.95
2025-03-19 19:20:04,0,0,0,0,0,0,2.03
2025-03-19 19:20:05,0,0,0,0,0,0,2.03
2025-03-19 19:20:06,0,0,0,0,0,0,2.02
2025-03-19 19:20:06,0,0,0,0,0,0,2.06
2025-03-19 19:20:07,0,0,0,0,0,0,2.07
2025-03-19 19:20:07,0,0,0,0,0,0,1.99
2025-03-19 19:20:08,0,0,0,0,0,0,2.04
2025-03-19 19:20:09,0,0,0,0,0,0,2.09
2025-03-19 19:20:09,0,0,0,0,0,0,2.01
2025-03-19 19:20:10,0,0,0,0,0,0,2.06
2025-03-19 19:20:10,0,0,0,0,0,0,2.08
2025-03-19 19:20:11,0,0,0,0,0,0,2.11
2025-03-19 19:20:12,0,0,0,0,0,0,1.9
2025-03-19 19:20:12,0,0,0,0,0,0,1.84
2025-03-19 19:20:13,0,0,0,0,0,0,1.85
2025-03-19 19:20:13,0,0,0,0,0,0,2.06
2025-03-19 19:20:14,0,0,0,0,0,0,2.03
2025-03-19 19:20:15,1,1,0,0,0,0,1.55
2025-03-19 19:20:15,0,0,0,0,0,0,2.05
2025-03-19 19:20:16,0,0,0,0,0,0,2.07
2025-03-19 19:20:17,0,0,0,0,0,0,2.08
2025-03-19 19:20:17,0,0,0,0,0,0,2.08
2025-03-19 19:20:18,0,0,0,0,0,0,2.0
2025-03-19 19:20:18,1,1,0,0,0,0,2.0
2025-03-19 19:20:19,1,1,0,0,0,0,2.01
2025-03-19 19:20:20,1,1,0,0,0,0,1.98
2025-03-19 19:20:20,1,1,0,0,0,0,2.01
2025-03-19 19:20:21,1,1,0,0,0,0,1.97
2025-03-19 19:20:21,0,0,0,0,0,0,2.08
2025-03-19 19:20:22,1,1,0,0,0,0,1.98
2025-03-19 19:20:23,0,0,0,0,0,0,2.12
2025-03-19 19:20:23,0,0,0,0,0,0,1.94
2025-03-19 19:20:24,1,1,0,0,0,0,1.84
2025-03-19 19:20:24,0,0,0,0,0,0,1.92
2025-03-19 19:20:25,0,0,0,0,0,0,1.99
2025-03-19 19:20:26,0,0,0,0,0,0,2.02
2025-03-19 19:20:26,0,0,0,0,0,0,2.06
2025-03-19 19:20:27,1,1,0,0,0,0,2.08
2025-03-19 19:20:27,0,0,0,0,0,0,2.03
2025-03-19 19:20:28,0,0,0,0,0,0,2.04
2025-03-19 19:20:29,1,1,0,0,0,0,2.01
2025-03-19 19:20:29,1,1,0,0,0,0,1.97
2025-03-19 19:20:30,0,0,0,0,0,0,2.04
2025-03-19 19:20:31,0,0,0,0,0,0,2.02
2025-03-19 19:20:31,0,0,0,0,0,0,2.04
2025-03-19 19:20:32,1,1,0,0,0,0,1.95
2025-03-19 19:20:32,1,1,0,0,0,0,1.96
2025-03-19 19:20:33,1,1,0,0,0,0,1.97
2025-03-19 19:20:34,1,1,0,0,0,0,1.93
2025-03-19 19:20:34,1,1,0,0,0,0,2.03
2025-03-19 19:20:35,0,0,0,0,0,0,1.8
2025-03-19 19:20:36,1,1,0,0,0,0,1.8
2025-03-19 19:20:36,1,1,0,0,0,0,1.91
2025-03-19 19:20:37,0,0,0,0,0,0,1.97
2025-03-19 19:20:37,0,0,0,0,0,0,2.04
2025-03-19 19:20:38,0,0,0,0,0,0,1.97
2025-03-19 19:20:39,2,2,0,0,0,0,1.73
2025-03-19 19:20:39,0,0,0,0,0,0,2.05
2025-03-19 19:20:40,0,0,0,0,0,0,2.08
2025-03-19 19:20:40,0,0,0,0,0,0,2.1
2025-03-19 19:20:41,0,0,0,0,0,0,1.96
2025-03-19 19:20:42,0,0,0,0,0,0,2.03
2025-03-19 19:20:42,0,0,0,0,0,0,2.03
2025-03-19 19:20:43,0,0,0,0,0,0,2.0
2025-03-19 19:20:43,0,0,0,0,0,0,2.04
2025-03-19 19:20:44,0,0,0,0,0,0,2.01
2025-03-19 19:20:45,0,0,0,0,0,0,2.09
2025-03-19 19:20:45,0,0,0,0,0,0,1.94
2025-03-19 19:20:46,0,0,0,0,0,0,2.03
2025-03-19 19:20:47,0,0,0,0,0,0,1.8
2025-03-19 19:20:47,0,0,0,0,0,0,1.79
2025-03-19 19:20:48,0,0,0,0,0,0,2.04
2025-03-19 19:20:48,0,0,0,0,0,0,1.97
2025-03-19 19:20:49,0,0,0,0,0,0,2.07
2025-03-19 19:20:50,0,0,0,0,0,0,2.02
2025-03-19 19:20:50,0,0,0,0,0,0,2.04
2025-03-19 19:20:51,0,0,0,0,0,0,2.07
